Id,Url,Primarytitle,Originaltitle,Type,Description,Primaryimage,Thumbnails,Trailer,Contentrating,Startyear,Endyear,Releasedate,Interests,Countriesoforigin,Externallinks,Spokenlanguages,Filminglocations,Productioncompanies,Budget,Grossworldwide,Genres,Isadult,Runtimeminutes,Averagerating,Numvotes,Metascore
tt0112471,https://www.imdb.com/title/tt0112471/,Before Sunrise,Before Sunrise,movie,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.",https://m.media-amazon.com/images/M/MV5BZDZhZmI1ZTUtYWI3NC00NTMwLTk3NWMtNDc0OGNjM2I0ZjlmXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZDZhZmI1ZTUtYWI3NC00NTMwLTk3NWMtNDc0OGNjM2I0ZjlmXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZDZhZmI1ZTUtYWI3NC00NTMwLTk3NWMtNDc0OGNjM2I0ZjlmXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZDZhZmI1ZTUtYWI3NC00NTMwLTk3NWMtNDc0OGNjM2I0ZjlmXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=jGvcbSabADM,R,1995,,27-01-1995,"['Romantic Comedy', 'Tragic Romance', 'Comedy', 'Drama', 'Romance']","['US', 'AT']",[],"['en', 'de', 'fr']","['Riesenrad, Prater, Vienna, Austria']","[{'id': 'co0040620', 'name': 'Castle Rock Entertainment'}, {'id': 'co0123642', 'name': 'Detour Filmproduction'}, {'id': 'co0258139', 'name': 'Filmhaus Wien Universa Filmproduktions'}]",2500000,6644294,"['Comedy', 'Drama', 'Romance']",FALSE,101,8.1,381809,79
tt0083658,https://www.imdb.com/title/tt0083658/,Blade Runner,Blade Runner,movie,A blade runner must pursue and terminate four replicants who stole a ship in space and have returned to Earth to find their creator.,https://m.media-amazon.com/images/M/MV5BOWQ4YTBmNTQtMDYxMC00NGFjLTkwOGQtNzdhNmY1Nzc1MzUxXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BOWQ4YTBmNTQtMDYxMC00NGFjLTkwOGQtNzdhNmY1Nzc1MzUxXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BOWQ4YTBmNTQtMDYxMC00NGFjLTkwOGQtNzdhNmY1Nzc1MzUxXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BOWQ4YTBmNTQtMDYxMC00NGFjLTkwOGQtNzdhNmY1Nzc1MzUxXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=iYhJ7Mf2Oxs,R,1982,,25-06-1982,"['Blade Runner', 'Artificial Intelligence', 'Cyber Thriller', 'Cyberpunk', 'Dystopian Sci-Fi', 'Psychological Drama', 'Psychological Thriller', 'Tragedy', 'Action', 'Drama']","['US', 'GB']",['http://bladerunnerthemovie.warnerbros.com/'],"['en', 'de', 'ja', 'hu', 'ar', 'ko']","['Bradbury Building - 304 S. Broadway, Downtown, Los Angeles, California, USA']","[{'id': 'co0042559', 'name': 'The Ladd Company'}, {'id': 'co0128798', 'name': 'Shaw Brothers'}, {'id': 'co0002663', 'name': 'Warner Bros.'}]",28000000,41824552,"['Action', 'Drama', 'Sci-Fi']",FALSE,117,8.1,886953,84
tt0198781,https://www.imdb.com/title/tt0198781/,"Monsters, Inc.","Monsters, Inc.",movie,Two monsters whose job is to make human children scream accidentally let a little girl into their world and must now protect her from their own kind to return her home unscathed.,https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=6tCxnHCqqxg,G,2001,,02-11-2001,"['Buddy Comedy', 'Computer Animation', 'Dark Comedy', 'Farce', 'High-Concept Comedy', 'Satire', 'Slapstick', 'Supernatural Fantasy', 'Urban Adventure', 'Adventure']",['US'],"['https://www.facebook.com/PixarMonstersInc', 'https://www.pixar.com/monsters-inc']",['en'],"['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']","[{'id': 'co0008970', 'name': 'Walt Disney Pictures'}, {'id': 'co0017902', 'name': 'Pixar Animation Studios'}]",115000000,579773055,"['Adventure', 'Animation', 'Comedy']",FALSE,92,8.1,1085337,79
tt2267998,https://www.imdb.com/title/tt2267998/,Gone Girl,Gone Girl,movie,The husband of a missing woman becomes the main suspect in her disappearance.,https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=2-_-1nJf8Vg,R,2014,,03-10-2014,"['Erotic Thriller', 'Psychological Drama', 'Psychological Thriller', 'Suspense Mystery', 'Tragedy', 'Whodunnit', 'Drama', 'Mystery', 'Thriller']",['US'],"['http://www.facebook.com/GoneGirlMovie', 'https://www.foxmovies.com/movies/gone-girl']",['en'],"['Cape Girardeau, Missouri, USA']","[{'id': 'co0000756', 'name': '20th Century Fox'}, {'id': 'co0867908', 'name': 'Regency Enterprises'}, {'id': 'co0420822', 'name': 'TSG Entertainment'}]",61000000,370890259,"['Drama', 'Mystery', 'Thriller']",FALSE,149,8.1,1180748,79
tt0073195,https://www.imdb.com/title/tt0073195/,Jaws,Jaws,movie,"When a massive killer shark unleashes chaos on a beach community off Long Island, it's up to the local police chief, a marine biologist, and an old seafarer to hunt the beast down.",https://m.media-amazon.com/images/M/MV5BYjViNDQzNmUtYzkxZi00NTk5LTljMmItYjJlZmZkODIxNjU1XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BYjViNDQzNmUtYzkxZi00NTk5LTljMmItYjJlZmZkODIxNjU1XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BYjViNDQzNmUtYzkxZi00NTk5LTljMmItYjJlZmZkODIxNjU1XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BYjViNDQzNmUtYzkxZi00NTk5LTljMmItYjJlZmZkODIxNjU1XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=YIhxgIZJSbk,PG,1975,,20-06-1975,"['Monster Horror', 'Sea Adventure', 'Survival', 'Adventure', 'Drama', 'Horror', 'Thriller']",['US'],['https://www.facebook.com/JawsMovie/'],['en'],"[""Water Street, Edgartown, Martha's Vineyard, Massachusetts, USA""]","[{'id': 'co0019166', 'name': 'Zanuck/Brown Productions'}, {'id': 'co0005073', 'name': 'Universal Pictures'}]",7000000,490736300,"['Adventure', 'Drama', 'Horror']",FALSE,124,8.1,745824,87
tt1950186,https://www.imdb.com/title/tt1950186/,Ford v Ferrari,Ford v Ferrari,movie,American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,https://m.media-amazon.com/images/M/MV5BOTBjNTEyNjYtYjdkNi00YzE5LTljYzUtZjVlYmYwZmJmZWYxXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BOTBjNTEyNjYtYjdkNi00YzE5LTljYzUtZjVlYmYwZmJmZWYxXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BOTBjNTEyNjYtYjdkNi00YzE5LTljYzUtZjVlYmYwZmJmZWYxXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BOTBjNTEyNjYtYjdkNi00YzE5LTljYzUtZjVlYmYwZmJmZWYxXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=zyYgDtY2AMY,PG-13,2019,,15-11-2019,"['Car Action', 'Docudrama', 'Motorsport', 'Period Drama', 'Action', 'Biography', 'Drama', 'Sport']",['US'],"['https://www.facebook.com/FordvFerrari', 'https://www.instagram.com/fordvferrari/']","['en', 'it', 'fr', 'ja']","['Savannah, Georgia, USA']","[{'id': 'co0000756', 'name': '20th Century Fox'}, {'id': 'co0286257', 'name': 'Chernin Entertainment'}, {'id': 'co0420822', 'name': 'TSG Entertainment'}]",97600000,226299480,"['Action', 'Biography', 'Drama']",FALSE,152,8.1,580937,81
tt10872600,https://www.imdb.com/title/tt10872600/,Spider-Man: No Way Home,Spider-Man: No Way Home,movie,"With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear.",https://m.media-amazon.com/images/M/MV5BMmFiZGZjMmEtMTA0Ni00MzA2LTljMTYtZGI2MGJmZWYzZTQ2XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMmFiZGZjMmEtMTA0Ni00MzA2LTljMTYtZGI2MGJmZWYzZTQ2XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMmFiZGZjMmEtMTA0Ni00MzA2LTljMTYtZGI2MGJmZWYzZTQ2XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMmFiZGZjMmEtMTA0Ni00MzA2LTljMTYtZGI2MGJmZWYzZTQ2XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=WgU7P6o-GkM,PG-13,2021,,17-12-2021,"['Marvel', 'Action Epic', 'Adventure Epic', 'Fantasy Epic', 'Sci-Fi Epic', 'Superhero', 'Urban Adventure', 'Action', 'Adventure', 'Fantasy']",['US'],['https://www.spidermannowayhome.movie/'],"['en', 'tl']",['Iceland'],"[{'id': 'co0014351', 'name': 'Columbia Pictures'}, {'id': 'co0051941', 'name': 'Marvel Studios'}, {'id': 'co0532247', 'name': 'Pascal Pictures'}]",200000000,1921426073,"['Action', 'Adventure', 'Fantasy']",FALSE,148,8.1,1049415,71
tt0107207,https://www.imdb.com/title/tt0107207/,In the Name of the Father,In the Name of the Father,movie,"An Irish man's coerced confession to an I.R.A. bombing he did not commit results in the imprisonment of his father as well. Meanwhile, a British lawyer fights to clear their names and free them.",https://m.media-amazon.com/images/M/MV5BMGZiZDVjNzYtZWM4ZC00MzVkLThhNDEtMDJlOTBhYzVjMmNhXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMGZiZDVjNzYtZWM4ZC00MzVkLThhNDEtMDJlOTBhYzVjMmNhXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMGZiZDVjNzYtZWM4ZC00MzVkLThhNDEtMDJlOTBhYzVjMmNhXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMGZiZDVjNzYtZWM4ZC00MzVkLThhNDEtMDJlOTBhYzVjMmNhXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=H0ff5KjZ7vM,R,1993,,25-02-1994,"['Docudrama', 'Legal Drama', 'Period Drama', 'Political Drama', 'Prison Drama', 'Tragedy', 'True Crime', 'Biography', 'Crime', 'Drama']","['IE', 'US', 'GB']",[],['en'],"['Kilmainham Jail, Dublin, County Dublin, Ireland']","[{'id': 'co0019015', 'name': ""Hell's Kitchen Films""}, {'id': 'co0005073', 'name': 'Universal Pictures'}]",13000000,65796862,"['Biography', 'Crime', 'Drama']",FALSE,133,8.1,203962,84
tt3011894,https://www.imdb.com/title/tt3011894/,Wild Tales,Relatos salvajes,movie,Six short stories that explore the extremities of human behavior involving people in distress.,https://m.media-amazon.com/images/M/MV5BNzAzMjA1ODAxOV5BMl5BanBnXkFtZTgwODg4NTQzNDE@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNzAzMjA1ODAxOV5BMl5BanBnXkFtZTgwODg4NTQzNDE@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNzAzMjA1ODAxOV5BMl5BanBnXkFtZTgwODg4NTQzNDE@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNzAzMjA1ODAxOV5BMl5BanBnXkFtZTgwODg4NTQzNDE@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=Utq0aDEp084,R,2014,,21-08-2014,"['Spanish', 'Dark Comedy', 'Psychological Drama', 'Psychological Thriller', 'Satire', 'Comedy', 'Drama', 'Thriller']","['AR', 'ES', 'FR', 'GB']","['https://es-es.facebook.com/relatossalvajesoficial', 'http://www.relatos-salvajes.com/']",['es'],"['Cafayate, Salta, Argentina']","[{'id': 'co0196381', 'name': 'K&S Films'}, {'id': 'co0006440', 'name': 'El Deseo'}, {'id': 'co0037736', 'name': 'Televisión Federal (Telefe)'}]",3300000,31478893,"['Comedy', 'Drama', 'Thriller']",FALSE,122,8.1,240387,77
tt0015864,https://www.imdb.com/title/tt0015864/,The Gold Rush,The Gold Rush,movie,"A prospector goes to the Klondike during the 1890s gold rush in hopes of making his fortune, and is smitten with a girl he sees in a dance hall.",https://m.media-amazon.com/images/M/MV5BNGU1NjYzYTAtZmY0YS00NWIzLTkzNzUtYzc2ZTIyOTIxZjVhXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNGU1NjYzYTAtZmY0YS00NWIzLTkzNzUtYzc2ZTIyOTIxZjVhXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNGU1NjYzYTAtZmY0YS00NWIzLTkzNzUtYzc2ZTIyOTIxZjVhXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNGU1NjYzYTAtZmY0YS00NWIzLTkzNzUtYzc2ZTIyOTIxZjVhXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=kDlEvaKBkhU,Approved,1925,,16-08-1925,"['Farce', 'Feel-Good Romance', 'Romantic Comedy', 'Satire', 'Slapstick', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Western']",['US'],"['https://www.instagram.com/charliechaplinofficial/', 'https://www.charliechaplin.com/en/films/2-The-Gold-Rush']",['en'],"['Sierra Nevada Mountains, California, USA']","[{'id': 'co0028083', 'name': 'Charles Chaplin Productions'}]",923000,83020,"['Adventure', 'Comedy', 'Drama']",FALSE,95,8.1,128741,90
tt0015324,https://www.imdb.com/title/tt0015324/,Sherlock Jr.,Sherlock Jr.,movie,"A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.",https://m.media-amazon.com/images/M/MV5BMjQzM2E2NjYtYmRjMC00ZmVlLTljZTgtNmQ5MGZlNDYyZTc5XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMjQzM2E2NjYtYmRjMC00ZmVlLTljZTgtNmQ5MGZlNDYyZTc5XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjQzM2E2NjYtYmRjMC00ZmVlLTljZTgtNmQ5MGZlNDYyZTc5XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjQzM2E2NjYtYmRjMC00ZmVlLTljZTgtNmQ5MGZlNDYyZTc5XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=JSEK1NUPrGA,Passed,1924,,11-05-1924,"['Bumbling Detective', 'Farce', 'Feel-Good Romance', 'Satire', 'Slapstick', 'Action', 'Comedy', 'Romance']",['US'],['https://mk2films.com/film/sherlock-junior/'],['en'],"['3630 Pasadena Ave, Los Angeles, California, USA']","[{'id': 'co0081891', 'name': 'Buster Keaton Productions'}]",,12065,"['Action', 'Comedy', 'Romance']",FALSE,45,8.1,66560,
tt0978762,https://www.imdb.com/title/tt0978762/,Mary and Max,Mary and Max.,movie,"In 1976 Melbourne, a lonely 8-year-old girl strikes up a correspondence with an unlikely pen pal: a severely obese 44-year-old New Yorker with Asperger's syndrome.",https://m.media-amazon.com/images/M/MV5BNzY2Mjc4NjMtNGY4Mi00NzM5LTk3ZTQtN2VkNzVkMzRmM2Y2XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNzY2Mjc4NjMtNGY4Mi00NzM5LTk3ZTQtN2VkNzVkMzRmM2Y2XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNzY2Mjc4NjMtNGY4Mi00NzM5LTk3ZTQtN2VkNzVkMzRmM2Y2XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNzY2Mjc4NjMtNGY4Mi00NzM5LTk3ZTQtN2VkNzVkMzRmM2Y2XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=kGATShQbydk,Not Rated,2009,,09-04-2009,"['Adult Animation', 'Coming-of-Age', 'Dark Comedy', 'Period Drama', 'Psychological Drama', 'Stop Motion Animation', 'Animation', 'Comedy', 'Drama']",['AU'],['http://www.maryandmax.net/'],"['en', 'yi']","['Melbourne, Victoria, Australia']","[{'id': 'co0112023', 'name': 'Melodrama Pictures'}]",8240000,1740845,"['Animation', 'Comedy', 'Drama']",FALSE,92,8.1,202703,72
tt30472557,https://www.imdb.com/title/tt30472557/,Chainsaw Man - The Movie: Reze Arc,Gekijô-ban Chensô Man Reze-hen,movie,"A direct sequel to the first season of the series ""Chainsaw Man"", featuring Denji, a young man who co-exists with a chainsaw demon. Denji encounters a new romantic interest, but will his involvement place them both in danger?",https://m.media-amazon.com/images/M/MV5BZmMzNGVhODktYmU5MS00MDg1LThlNTEtNTMyYTg5MDA0Njk4XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZmMzNGVhODktYmU5MS00MDg1LThlNTEtNTMyYTg5MDA0Njk4XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZmMzNGVhODktYmU5MS00MDg1LThlNTEtNTMyYTg5MDA0Njk4XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZmMzNGVhODktYmU5MS00MDg1LThlNTEtNTMyYTg5MDA0Njk4XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,R,2025,,24-10-2025,"['Japanese', 'Adult Animation', 'Anime', 'Dark Comedy', 'Dark Fantasy', 'Dark Romance', 'Hand-Drawn Animation', 'Shōnen', 'Supernatural Fantasy', 'Teen Fantasy']",['JP'],"['https://chainsawman.dog/movie_reze/', 'https://chainsawman.movie/']",['ja'],[],"[{'id': 'co0376600', 'name': 'Mappa'}, {'id': 'co0049595', 'name': 'Shueisha'}]",,162440471,"['Action', 'Adventure', 'Animation']",FALSE,100,8.3,64410,71
tt5323662,https://www.imdb.com/title/tt5323662/,A Silent Voice: The Movie,Koe no katachi,movie,"A deaf girl, Shoko, is bullied by the popular Shoya. As Shoya continues to bully Shoko, the class turns its back on him. Shoko transfers and Shoya grows up as an outcast. Alone and depressed, the regretful Shoya finds Shoko to make amends.",https://m.media-amazon.com/images/M/MV5BOTFiNzRiOWEtYTQwNy00NmRiLWE0ZWYtNTE0YjExZjFmZjkwXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BOTFiNzRiOWEtYTQwNy00NmRiLWE0ZWYtNTE0YjExZjFmZjkwXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BOTFiNzRiOWEtYTQwNy00NmRiLWE0ZWYtNTE0YjExZjFmZjkwXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BOTFiNzRiOWEtYTQwNy00NmRiLWE0ZWYtNTE0YjExZjFmZjkwXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=twUSlecQpGQ,Not Rated,2016,,17-09-2016,"['Japanese', 'Adult Animation', 'Anime', 'Coming-of-Age', 'Hand-Drawn Animation', 'Psychological Drama', 'Shōnen', 'Slice of Life', 'Animation', 'Drama']",['JP'],"['https://www.elevenarts.net/titles/a-silent-voice', 'https://www.fathomevents.com/events/a-silent-voice']","['ja', 'en']",[],"[{'id': 'co0623776', 'name': 'ABC Animation'}, {'id': 'co1099846', 'name': 'Kodansha'}, {'id': 'co0089081', 'name': 'Kyoto Animation'}]",,30819442,"['Animation', 'Drama']",FALSE,130,8.2,147251,78
tt0046268,https://www.imdb.com/title/tt0046268/,The Wages of Fear,Le salaire de la peur,movie,"In a decrepit South American village, four men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe.",https://m.media-amazon.com/images/M/MV5BMjI3MjU2Mzg2MF5BMl5BanBnXkFtZTgwOTg2MTMzMjE@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMjI3MjU2Mzg2MF5BMl5BanBnXkFtZTgwOTg2MTMzMjE@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjI3MjU2Mzg2MF5BMl5BanBnXkFtZTgwOTg2MTMzMjE@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjI3MjU2Mzg2MF5BMl5BanBnXkFtZTgwOTg2MTMzMjE@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=ZYDZ3vNa-MQ,Not Rated,1953,,16-02-1955,"['French', 'Psychological Drama', 'Survival', 'Adventure', 'Drama', 'Thriller']","['FR', 'IT']",[],"['fr', 'en', 'es', 'de', 'it', 'ru']","['Bouches-du-Rhône, France']","[{'id': 'co0002264', 'name': 'Compagnie Industrielle et Commerciale Cinématographique (CICC)'}, {'id': 'co0010228', 'name': 'Filmsonor'}, {'id': 'co0132005', 'name': 'Vera Films'}]",,22326,"['Adventure', 'Drama', 'Thriller']",FALSE,156,8.1,74063,85
tt0077416,https://www.imdb.com/title/tt0077416/,The Deer Hunter,The Deer Hunter,movie,The lives of a group of friends are forever changed by the Vietnam War.,https://m.media-amazon.com/images/M/MV5BZGI4YmVhMzMtMWExMS00MGZiLTg2MmItM2I2MWZjODAyM2U5XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZGI4YmVhMzMtMWExMS00MGZiLTg2MmItM2I2MWZjODAyM2U5XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZGI4YmVhMzMtMWExMS00MGZiLTg2MmItM2I2MWZjODAyM2U5XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZGI4YmVhMzMtMWExMS00MGZiLTg2MmItM2I2MWZjODAyM2U5XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=g7q1SjVdsNk,R,1978,,23-02-1979,"['Epic', 'Psychological Drama', 'Tragedy', 'War Epic', 'Drama', 'War']","['US', 'GB']","['https://www.facebook.com/TheDeerHunterMovie/', 'https://www.uphe.com/movies/the-deer-hunter']","['en', 'vi', 'fr', 'ru']","['St. Theodosius Russian Orthodox Church - 733 Starkweather Avenue, Cleveland, Ohio, USA']","[{'id': 'co0103338', 'name': 'EMI Films'}]",15000000,49080334,"['Drama', 'War']",FALSE,183,8.1,388047,90
